an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,Richesse foncière uniformisée (RFU),Évaluation imposable uniformisée agricole - agglomération,Évaluation imposable uniformisée autre,Évaluation imposable uniformisée autre - agglomération,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables,Richesse foncière uniformisée (RFU) - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation moyenne uniformisée des résidences d'un logement (incluant condominiums),Évaluation moyenne uniformisée par logement,RFU par unité d'évaluation imposable et compensable,RFU par unité d'évaluation imposable et compensable - agglomération,Indice RFU par unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable - agglomération,Évaluation uniformisée des immeubles imposables,Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée résidentielle,Évaluation imposable uniformisée résidentielle - agglomération,Évaluation imposable uniformisée industrielle et commerciale,Évaluation imposable uniformisée industrielle et commerciale - agglomération,Évaluation imposable uniformisée agricole
2023,2023,80085,Mulgrave-et-Derry,M,387,1 @ 1 999,AR800,Papineau,7,Outaouais,,,226505108.52,,29464590.0,,0.8359,,0.0272,,0.0069,,0.1301,,,336352.0,312449.0,226505.0,,130.0,1000.0,,226501963.0,,189332219.0,,6149656.0,,1555498.0
2023,2023,80087,Notre-Dame-de-la-Salette,M,869,1 @ 1 999,AR800,Papineau,7,Outaouais,,,146599132.96,,7936509.0,,0.7551,,0.0654,,0.1249,,0.0547,,,255700.0,219991.0,173902.0,,100.0,843.0,,145168702.0,,109614743.0,,9491944.0,,18125506.0
2023,2023,80090,Montpellier,M,1098,1 @ 1 999,AR800,Papineau,7,Outaouais,,,210028533.0,,10181314.0,,0.8897,,0.0612,,0.0007,,0.0485,,,205932.0,197129.0,152084.0,,87.0,1381.0,,210028533.0,,186859101.0,,12845118.0,,143000.0
2023,2023,80095,Lac-Simon,M,1079,1 @ 1 999,AR800,Papineau,7,Outaouais,,,645855408.0,,39843804.0,,0.8976,,0.0382,,0.0025,,0.0617,,,395709.0,391673.0,268882.0,,155.0,2402.0,,645839964.0,,579728820.0,,24668952.0,,1598388.0
2023,2023,80103,Chénéville,M,871,1 @ 1 999,AR800,Papineau,7,Outaouais,,,139218997.28,,9987706.0,,0.6914,,0.2046,,0.0313,,0.0726,,,202208.0,178577.0,159655.0,,92.0,872.0,,137583034.0,,95130488.0,,28153060.0,,4311780.0
2023,2023,80110,Namur,M,618,1 @ 1 999,AR800,Papineau,7,Outaouais,,,80909553.24,,5481926.0,,0.8065,,0.0948,,0.029,,0.0697,,,169165.0,161747.0,135300.0,,78.0,598.0,,78635790.0,,63420870.0,,7452526.0,,2280468.0
2023,2023,80115,Boileau,M,367,1 @ 1 999,AR800,Papineau,7,Outaouais,,,138739629.0,,14359581.0,,0.8054,,0.0643,,0.0268,,0.1035,,,262285.0,229577.0,170233.0,,98.0,815.0,,138739629.0,,111744897.0,,8923326.0,,3711825.0
2023,2023,80125,Saint-Émile-de-Suffolk,M,557,1 @ 1 999,AR800,Papineau,7,Outaouais,,,128000513.0,,9254620.0,,0.8663,,0.0485,,0.0129,,0.0723,,,207610.0,219123.0,167321.0,,96.0,765.0,,128000513.0,,110891559.0,,6203292.0,,1651042.0
2023,2023,80130,Lac-des-Plages,M,499,1 @ 1 999,AR800,Papineau,7,Outaouais,,,233062272.0,,22475136.0,,0.8721,,0.0263,,0.0052,,0.0964,,,280035.0,279751.0,194868.0,,112.0,1196.0,,233062272.0,,203248768.0,,6124800.0,,1213568.0
2023,2023,80135,Duhamel,M,502,1 @ 1 999,AR800,Papineau,7,Outaouais,,,335914400.0,,21662900.0,,0.8932,,0.039,,0.0033,,0.0645,,,273587.0,274236.0,231825.0,,133.0,1449.0,,335731200.0,,299878800.0,,13084700.0,,1104800.0
2023,2023,80140,Val-des-Bois,M,917,1 @ 1 999,AR800,Papineau,7,Outaouais,,,298885713.0,,20063715.0,,0.8628,,0.0622,,0.0078,,0.0672,,,304260.0,281740.0,194841.0,,112.0,1534.0,,298537120.0,,257587085.0,,18567066.0,,2319254.0
2023,2023,80145,Bowman,M,703,1 @ 1 999,AR800,Papineau,7,Outaouais,,,180912186.0,,15866368.0,,0.8486,,0.0545,,0.0091,,0.0877,,,271450.0,246866.0,169871.0,,98.0,1065.0,,180912186.0,,153526821.0,,9867270.0,,1651727.0
2023,2023,81017,Gatineau,V,292281,100 000 et plus,AR811,Hors MRC - Gatineau,7,Outaouais,,,57110429744.4,,1024638295.0,,0.8026,,0.1724,,0.0053,,0.0198,,,387427.0,302767.0,570255.0,,107.0,100149.0,,51806437936.15,,41577788631.15,,8929864295.0,,274146715.0
2023,2023,82005,L'Ange-Gardien,M,6574,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,7,Outaouais,,,1245694176.4,,71866785.0,,0.8183,,0.0616,,0.0621,,0.058,,,448126.0,400961.0,341848.0,,124.0,3644.0,,1239300065.0,,1014165380.0,,76347720.0,,76920180.0
2023,2023,82015,Val-des-Monts,M,13061,10 000 @ 24 999,AR820,Les Collines-de-l'Outaouais,7,Outaouais,,,3443256516.84,,209093682.0,,0.8945,,0.0286,,0.0157,,0.0613,,,468586.0,398768.0,309451.0,,74.0,11127.0,,3411504411.0,,3051439230.0,,97574778.0,,53396721.0
2023,2023,82020,Cantley,M,11615,10 000 @ 24 999,AR820,Les Collines-de-l'Outaouais,7,Outaouais,,,2241957567.2,,103870000.0,,0.9168,,0.0288,,0.0075,,0.0468,,,500739.0,446335.0,414487.0,,99.0,5409.0,,2218142030.0,,2033540470.0,,63989120.0,,16742440.0
2023,2023,82025,Chelsea,M,8337,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,7,Outaouais,,,2405309493.58,,116752804.0,,0.8984,,0.0437,,0.005,,0.0529,,,571888.0,530946.0,516604.0,,188.0,4656.0,,2206438381.0,,1982170267.0,,96505787.0,,11009523.0
2023,2023,82030,Pontiac,M,6208,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,7,Outaouais,,,1174007664.0,,39136500.0,,0.8116,,0.0165,,0.136,,0.036,,,372747.0,321824.0,299645.0,,109.0,3918.0,,1087056400.0,,882207200.0,,17917200.0,,147795500.0
2023,2023,82035,La Pêche,M,8640,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,7,Outaouais,,,2400521663.78,,150192141.0,,0.8317,,0.059,,0.0452,,0.0642,,,427286.0,366726.0,287936.0,,105.0,8337.0,,2340740352.0,,1946774795.0,,138040652.0,,105732764.0
2023,2023,83005,Denholm,M,475,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,170734300.0,,6690200.0,,0.9165,,0.011,,0.0333,,0.0392,,,227347.0,246315.0,191192.0,,110.0,893.0,,170734300.0,,156472600.0,,1878600.0,,5692900.0
2023,2023,83010,Low,CT,1056,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,268656260.0,,20918300.0,,0.7332,,0.0358,,0.1525,,0.0785,,,194178.0,211568.0,168226.0,,97.0,1597.0,,266309100.0,,195262300.0,,9521400.0,,40607100.0
2023,2023,83015,Kazabazua,M,1030,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,217424393.5,,18456350.0,,0.8165,,0.0392,,0.0585,,0.0857,,,158934.0,187137.0,131295.0,,76.0,1656.0,,215389940.0,,175875250.0,,8451235.0,,12607105.0
2023,2023,83020,Lac-Sainte-Marie,M,635,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,461375755.26,,55920564.0,,0.8267,,0.0243,,0.0275,,0.1215,,,315594.0,338708.0,220754.0,,127.0,2090.0,,460220985.0,,380452611.0,,11182878.0,,12664932.0
2023,2023,83032,Gracefield,V,2618,2 000 @ 9 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,718446685.44,,52753536.0,,0.8219,,0.0457,,0.0579,,0.0746,,,197158.0,248962.0,205095.0,,75.0,3503.0,,707599992.0,,581564808.0,,32336436.0,,40945212.0
2023,2023,83040,Cayamant,M,876,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,241788109.2,,15046812.0,,0.9194,,0.0108,,0.0074,,0.0623,,,183495.0,193992.0,136065.0,,78.0,1777.0,,241376256.0,,221931600.0,,2609244.0,,1788600.0
2023,2023,83045,Blue Sea,M,680,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,259080582.8,,19413180.0,,0.9085,,0.0095,,0.0069,,0.075,,,226029.0,238429.0,159434.0,,92.0,1625.0,,258689164.0,,235030500.0,,2453632.0,,1791852.0
2023,2023,83050,Bouchette,M,712,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,218288052.0,,15027600.0,,0.8154,,0.0466,,0.0689,,0.0691,,,182571.0,233318.0,162055.0,,93.0,1347.0,,217445300.0,,177308700.0,,10129600.0,,14979400.0
2023,2023,83055,Sainte-Thérèse-de-la-Gatineau,M,574,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,190085052.0,,23213000.0,,0.8413,,0.0112,,0.025,,0.1225,,,227507.0,240126.0,153048.0,,88.0,1242.0,,189545000.0,,159472100.0,,2124400.0,,4735500.0
2023,2023,83060,Messines,M,1711,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,319444392.96,,15992576.0,,0.891,,0.0359,,0.023,,0.0501,,,230357.0,222584.0,179665.0,,103.0,1778.0,,319132032.0,,284346752.0,,11455872.0,,7336832.0
2023,2023,83065,Maniwaki,V,3854,2 000 @ 9 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,328718692.0,,2811400.0,,0.7046,,0.2845,,0.0011,,0.0097,,,131537.0,95416.0,187839.0,,68.0,1750.0,,288430700.0,,203238000.0,,82071000.0,,310300.0
2023,2023,83070,Déléage,M,1931,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,199994916.24,,10749903.0,,0.8622,,0.0387,,0.0451,,0.0539,,,175508.0,159800.0,128697.0,,74.0,1554.0,,199351272.0,,171889231.0,,7712836.0,,8999302.0
2023,2023,83075,Egan-Sud,M,498,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,73098953.0,,4828839.0,,0.5742,,0.2745,,0.084,,0.0674,,,194749.0,169368.0,177425.0,,102.0,412.0,,71596474.0,,41107124.0,,19649910.0,,6010601.0
2023,2023,83085,Bois-Franc,M,411,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,42221304.72,,2626000.0,,0.5833,,0.3072,,0.0466,,0.0629,,,123245.0,111046.0,115675.0,,67.0,365.0,,41770267.0,,24365240.0,,12832252.0,,1946775.0
2023,2023,83088,Montcerf-Lytton,M,673,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,98796828.04,,6797529.0,,0.7341,,0.1156,,0.0808,,0.0695,,,155017.0,165812.0,137028.0,,79.0,721.0,,97742659.0,,71754228.0,,11297478.0,,7893424.0
2023,2023,83090,Aumond,CT,819,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,146881749.0,,11795182.0,,0.8316,,0.0422,,0.0459,,0.0803,,,211872.0,190879.0,129184.0,,74.0,1137.0,,146881749.0,,122150056.0,,6193992.0,,6742519.0
2023,2023,83095,Grand-Remous,M,1212,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,7,Outaouais,,,202373931.18,,18968382.0,,0.7385,,0.1495,,0.0177,,0.0943,,,175366.0,172134.0,153198.0,,88.0,1321.0,,201152013.0,,148546068.0,,30072147.0,,3565416.0
2023,2023,84005,Bristol,M,1044,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,354938435.5,,18968061.0,,0.7155,,0.0227,,0.2083,,0.0534,,,245914.0,260539.0,220185.0,,127.0,1612.0,,354935627.0,,253952105.0,,8070259.0,,73945202.0
2023,2023,84010,Shawville,M,1584,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,234304819.02,,3230221.0,,0.8037,,0.1588,,0.0196,,0.0178,,,224278.0,180827.0,285738.0,,164.0,820.0,,181247104.0,,145670332.0,,28787317.0,,3559234.0
2023,2023,84015,Clarendon,M,1257,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,362817017.94,,16574127.0,,0.4831,,0.0421,,0.4292,,0.0457,,,236227.0,223526.0,238382.0,,137.0,1522.0,,362740548.0,,175239030.0,,15257187.0,,155670204.0
2023,2023,84020,Portage-du-Fort,VL,208,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,24346665.0,,2184630.0,,0.8626,,0.0476,,,,0.0898,,,131465.0,139433.0,106317.0,,61.0,229.0,,24337110.0,,20993910.0,,1158570.0,,
2023,2023,84025,Bryson,M,698,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,43749980.0,,831256.0,,0.9243,,0.0566,,,,0.019,,,144228.0,127511.0,126812.0,,73.0,345.0,,43673768.0,,40369044.0,,2473468.0,,
2023,2023,84030,Campbell's Bay,M,738,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,60849736.06,,1070991.0,,0.8262,,0.1448,,0.0086,,0.0203,,,146646.0,128263.0,157234.0,,90.0,387.0,,52660423.0,,43507533.0,,7627366.0,,454533.0
2023,2023,84035,L'Île-du-Grand-Calumet,M,660,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,154432889.22,,16350848.0,,0.622,,0.0041,,0.2674,,0.1066,,,213135.0,202115.0,163421.0,,94.0,945.0,,153436262.0,,95440180.0,,623832.0,,41021402.0
2023,2023,84040,Litchfield,M,461,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,163713752.0,,16851738.0,,0.585,,0.0808,,0.2313,,0.1029,,,233725.0,211830.0,173978.0,,100.0,941.0,,163713752.0,,95766828.0,,13235780.0,,37859406.0
2023,2023,84045,Thorne,M,471,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,182647717.0,,19921093.0,,0.8497,,0.0119,,0.0293,,0.1091,,,235865.0,221123.0,156510.0,,90.0,1167.0,,182634509.0,,155190952.0,,2168271.0,,5354193.0
2023,2023,84050,Alleyn-et-Cawood,M,189,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,84697677.1,,15673695.0,,0.7965,,0.0019,,0.0165,,0.1851,,,146626.0,161943.0,103039.0,,59.0,822.0,,84693245.0,,67456930.0,,163070.0,,1399550.0
2023,2023,84055,Otter Lake,M,968,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,342104117.94,,42142785.0,,0.8507,,0.0172,,0.0086,,0.1235,,,212616.0,221801.0,160612.0,,92.0,2130.0,,341199555.0,,290255268.0,,5854038.0,,2947464.0
2023,2023,84060,Fort-Coulonge,VL,1306,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,75338954.4,,1622412.0,,0.8894,,0.0881,,,,0.0225,,,124959.0,99316.0,121711.0,,70.0,619.0,,71995476.0,,64030092.0,,6342972.0,,
2023,2023,84065,Mansfield-et-Pontefract,M,2358,2 000 @ 9 999,AR840,Pontiac,7,Outaouais,,,337911652.5,,26367875.0,,0.788,,0.0767,,0.0541,,0.0812,,,210913.0,185154.0,151598.0,,55.0,2229.0,,324912962.5,,256024375.0,,24929837.5,,17590875.0
2023,2023,84070,Waltham,M,369,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,90828020.65,,13735020.0,,0.7546,,0.0213,,0.0598,,0.1644,,,162910.0,153004.0,119984.0,,69.0,757.0,,83546580.0,,63042980.0,,1776060.0,,4992520.0
2023,2023,84082,L'Isle-aux-Allumettes,M,1338,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,371003394.12,,31156050.0,,0.7887,,0.0135,,0.1131,,0.0847,,,232254.0,228984.0,177514.0,,102.0,2090.0,,367971474.0,,290227788.0,,4962284.0,,41625352.0
2023,2023,84090,Chichester,CT,352,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,81110346.24,,8157842.0,,0.6357,,0.019,,0.2448,,0.1006,,,218798.0,215427.0,189068.0,,109.0,429.0,,81109336.0,,51559046.0,,1538460.0,,19853988.0
2023,2023,84095,Sheenboro,M,108,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,99299200.0,,9470032.0,,0.8135,,0.0154,,0.0757,,0.0954,,,264160.0,252191.0,176062.0,,101.0,564.0,,99269352.0,,80754336.0,,1532960.0,,7512024.0
2023,2023,84100,Rapides-des-Joachims,M,164,1 @ 1 999,AR840,Pontiac,7,Outaouais,,,31410839.0,,1512201.0,,0.8454,,0.1062,,,,0.0484,,,154768.0,164491.0,137767.0,,79.0,228.0,,31216394.0,,26389837.0,,3314356.0,,
2023,2023,85005,Témiscaming,V,2343,2 000 @ 9 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,357468418.56,,5253120.0,,0.5916,,0.3921,,0.0009,,0.0153,,,136147.0,130046.0,229000.0,,83.0,1561.0,,342451328.0,,202607872.0,,134282624.0,,307712.0
2023,2023,85010,Kipawa,M,461,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,80907256.0,,2173424.0,,0.9507,,0.0205,,0.0015,,0.0274,,,243236.0,194175.0,196855.0,,113.0,411.0,,79345558.0,,75432780.0,,1623602.0,,115752.0
2023,2023,85015,Saint-Édouard-de-Fabre,P,659,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,73380886.0,,1559200.0,,0.6787,,0.0349,,0.2651,,0.0214,,,179975.0,155936.0,155139.0,,89.0,473.0,,72977200.0,,49529400.0,,2544300.0,,19344300.0
2023,2023,85020,Béarn,M,715,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,79476300.0,,559300.0,,0.6293,,0.0979,,0.2657,,0.0071,,,137019.0,118292.0,120601.0,,69.0,659.0,,78586600.0,,49453300.0,,7692600.0,,20881400.0
2023,2023,85025,Ville-Marie,V,2452,2 000 @ 9 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,297230566.0,,2291500.0,,0.7652,,0.2216,,0.0043,,0.0089,,,212007.0,145913.0,263502.0,,96.0,1128.0,,256353400.0,,196154800.0,,56811400.0,,1095700.0
2023,2023,85030,Duhamel-Ouest,M,891,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,153168600.0,,5015900.0,,0.7561,,0.0536,,0.1574,,0.033,,,287472.0,239892.0,206427.0,,119.0,742.0,,152012500.0,,114931600.0,,8143200.0,,23921800.0
2023,2023,85037,Lorrainville,M,1221,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,128341886.0,,292800.0,,0.6237,,0.0661,,0.3077,,0.0024,,,161807.0,131698.0,207673.0,,119.0,618.0,,120419500.0,,75109500.0,,7959200.0,,37058000.0
2023,2023,85045,Saint-Bruno-de-Guigues,M,1173,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,162857174.0,,6393500.0,,0.6295,,0.0428,,0.2876,,0.0401,,,219971.0,174362.0,196925.0,,113.0,827.0,,159524100.0,,100418300.0,,6834100.0,,45878200.0
2023,2023,85052,Laverlochère-Angliers,M,969,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,112802682.0,,1550400.0,,0.705,,0.0602,,0.2207,,0.0141,,,160361.0,142854.0,136400.0,,78.0,827.0,,110242700.0,,77721700.0,,6639600.0,,24331000.0
2023,2023,85055,Fugèreville,M,332,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,38034576.0,,272136.0,,0.5795,,0.0355,,0.3778,,0.0072,,,111003.0,104955.0,102519.0,,59.0,371.0,,38034576.0,,22042812.0,,1349256.0,,14370372.0
2023,2023,85060,Latulipe-et-Gaboury,CU,305,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,27156682.04,,402283.0,,0.663,,0.0621,,0.2588,,0.016,,,84718.0,79122.0,69991.0,,40.0,388.0,,25077492.0,,16626519.0,,1558329.0,,6490361.0
2023,2023,85065,Belleterre,V,304,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,13695924.0,,206460.0,,0.8705,,0.1075,,0.007,,0.0151,,,63254.0,54450.0,35947.0,,21.0,381.0,,13691832.0,,11918601.0,,1471446.0,,95325.0
2023,2023,85070,Laforce,M,559,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,13949430.0,,119020.0,,0.6456,,0.0901,,0.2479,,0.0165,,,61600.0,63294.0,74997.0,,43.0,186.0,,7221390.0,,4662130.0,,650320.0,,1789920.0
2023,2023,85075,Moffet,M,204,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,30753540.0,,1533276.0,,0.7893,,0.0536,,0.1073,,0.0499,,,109615.0,110528.0,71024.0,,41.0,433.0,,30753540.0,,24272676.0,,1648512.0,,3299076.0
2023,2023,85085,Saint-Eugène-de-Guigues,M,470,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,79643502.0,,1396600.0,,0.5123,,0.015,,0.455,,0.0177,,,174642.0,152270.0,178974.0,,103.0,445.0,,78992200.0,,40464200.0,,1187700.0,,35943700.0
2023,2023,85090,Notre-Dame-du-Nord,M,1034,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,119416687.46,,1775828.0,,0.7133,,0.1223,,0.1479,,0.0165,,,166296.0,128176.0,173823.0,,100.0,687.0,,107767864.0,,76875302.0,,13181479.0,,15935255.0
2023,2023,85095,Guérin,CT,311,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,36078961.8,,1121295.0,,0.7178,,0.0578,,0.1931,,0.0313,,,131250.0,109600.0,81076.0,,47.0,445.0,,35798805.0,,25695600.0,,2067975.0,,6913935.0
2023,2023,85100,Nédélec,CT,364,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,37987493.86,,368431.0,,0.3966,,0.0174,,0.5761,,0.0099,,,100134.0,94034.0,105229.0,,61.0,361.0,,37109870.0,,14717052.0,,646325.0,,21378062.0
2023,2023,85105,Rémigny,M,294,1 @ 1 999,AR850,Témiscamingue,8,Abitibi-Témiscamingue,,,37878960.0,,839370.0,,0.7613,,0.0078,,0.2087,,0.0222,,,149261.0,114012.0,56536.0,,33.0,670.0,,37878960.0,,28838460.0,,295365.0,,7905765.0
2023,2023,86042,Rouyn-Noranda,V,43097,25 000 @ 99 999,AR861,Hors MRC - Rouyn-Noranda,8,Abitibi-Témiscamingue,,,6016428850.32,,81991008.0,,0.8096,,0.1673,,0.0083,,0.0148,,,297512.0,204134.0,303095.0,,60.0,19850.0,,5542471656.0,,4487448168.0,,927215640.0,,45816840.0
2023,2023,87005,Duparquet,V,727,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,70928663.52,,527696.0,,0.9579,,0.0346,,,,0.0075,,,197305.0,158085.0,148697.0,,86.0,477.0,,70149352.0,,67195336.0,,2426320.0,,
2023,2023,87010,Rapide-Danseur,M,366,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,44264502.0,,2068122.0,,0.9053,,0.0181,,0.0269,,0.0498,,,198169.0,166025.0,107178.0,,62.0,413.0,,41546694.0,,37612539.0,,750300.0,,1115733.0
2023,2023,87015,Roquemaure,M,409,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,30355694.32,,1294792.0,,0.7762,,0.0194,,0.1613,,0.0432,,,118416.0,108105.0,74768.0,,43.0,406.0,,30005836.0,,23289784.0,,582552.0,,4838708.0
2023,2023,87020,Gallichan,M,472,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,48364869.96,,1971421.32,,0.8857,,0.0102,,0.0633,,0.0408,,,181734.0,144684.0,103787.0,,60.0,466.0,,48355561.32,,42830040.0,,493812.0,,3060288.0
2023,2023,87025,Palmarolle,M,1407,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,130849199.44,,1364392.0,,0.8388,,0.0355,,0.1151,,0.0106,,,200769.0,168775.0,156145.0,,90.0,838.0,,128616508.0,,107881044.0,,4569008.0,,14802064.0
2023,2023,87030,Sainte-Germaine-Boulé,M,994,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,67448946.7,,740830.0,,0.7677,,0.0509,,0.1702,,0.0112,,,160371.0,137473.0,123533.0,,71.0,546.0,,66184915.0,,50812520.0,,3368810.0,,11262755.0
2023,2023,87035,Poularies,M,683,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,43966711.2,,871440.0,,0.7316,,0.034,,0.2142,,0.0201,,,139920.0,119793.0,104187.0,,60.0,422.0,,43273680.0,,31659600.0,,1472520.0,,9270120.0
2023,2023,87042,Taschereau,M,926,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,52272546.48,,1021020.0,,0.8815,,0.0562,,0.0422,,0.02,,,112480.0,96464.0,73314.0,,42.0,713.0,,51032916.0,,44987052.0,,2869680.0,,2155164.0
2023,2023,87050,Authier,M,260,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,16688760.0,,773280.0,,0.791,,0.093,,0.0696,,0.0463,,,113482.0,99424.0,67293.0,,39.0,248.0,,16686720.0,,13199520.0,,1552320.0,,1161600.0
2023,2023,87058,Macamic,V,2688,2 000 @ 9 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,212624515.22,,3712558.0,,0.885,,0.0355,,0.0605,,0.019,,,182456.0,143269.0,142797.0,,52.0,1489.0,,195250574.0,,172797668.0,,6935670.0,,11804678.0
2023,2023,87070,Sainte-Hélène-de-Mancebourg,P,371,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,31518568.76,,859712.0,,0.813,,0.008,,0.1511,,0.0279,,,167243.0,148177.0,117169.0,,67.0,269.0,,30848286.0,,25079943.0,,247779.0,,4660852.0
2023,2023,87075,Clerval,M,399,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,40139405.84,,907254.0,,0.8331,,0.0023,,0.1419,,0.0226,,,148100.0,119142.0,89797.0,,52.0,447.0,,40139232.0,,33441410.0,,93174.0,,5697394.0
2023,2023,87080,La Reine,M,340,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,18975354.44,,569177.0,,0.5979,,0.1147,,0.2574,,0.03,,,86467.0,75835.0,51147.0,,29.0,371.0,,18973598.0,,11344389.0,,2176748.0,,4883284.0
2023,2023,87085,Dupuy,M,927,1 @ 1 999,AR870,Abitibi-Ouest,8,Abitibi-Témiscamingue,,,72568269.32,,578379.0,,0.8288,,0.0301,,0.133,,0.0081,,,172365.0,152338.0,114461.0,,66.0,634.0,,71128246.0,,58948649.0,,2137681.0,,9463537.0
